20002 70000
20001 3035 0
3035 15051 -2054
3035 18494 -639
3035 15953 -3663
3035 15090 -9746
3035 16827 -2149
3035 13053 -8555
3035 12106 -3770
3035 16498 -2328
20001 3036 0
3036 19292 -2051
3036 19621 -1861
3036 11474 -5666
3036 15482 -3395
3036 10607 -5357
3036 10866 -555
20001 3037 0
3037 14317 -4690
3037 18526 -3680
3037 10938 -7575
3037 11502 -4883
3037 18778 -2934
20001 3038 0
3038 10015 -1018
3038 10586 -9173
3038 11978 -6132
3038 15728 -5233
3038 19711 -9796
3038 18985 -469
3038 11853 -9410
20001 3039 0
3039 15855 -1777
3039 10884 -5479
20001 3040 0
3040 17034 -4244
3040 18479 -1017
3040 11884 -2018
3040 11127 -3690
20001 3041 0
3041 17195 -5400
3041 10279 -6939
3041 14135 -9493
3041 13818 -9231
3041 12113 -7864
3041 14101 -8124
3041 13437 -2066
3041 11880 -9499
20001 3042 0
3042 13113 -3559
3042 11160 -5855
3042 14857 -1030
3042 19869 -1238
3042 17468 -9261
3042 18111 -3740
20001 3043 0
3043 16355 -6580
3043 11984 -8220
3043 19086 -7581
3043 18924 -4044
20001 3044 0
3044 15391 -3405
3044 16663 -2411
3044 12179 -3051
20001 3045 0
3045 12064 -5353
3045 17461 -4732
3045 18028 -8922
3045 17933 -5258
20001 3046 0
3046 15692 -1664
3046 17856 -1169
3046 16701 -2015
20001 3047 0
3047 17953 -2688
3047 14901 -7108
3047 14015 -9919
3047 13322 -5039
20001 3048 0
3048 13434 -9113
3048 10584 -7743
3048 16296 -5915
3048 11600 -7661
3048 18646 -1523
20001 3049 0
3049 10327 -7421
3049 13918 -4631
3049 17039 -8652
3049 14456 -5048
20001 3050 0
3050 18249 -1051
3050 14523 -7343
3050 12074 -630
3050 12922 -1634
20001 3051 0
3051 15309 -28
3051 18280 -5758
3051 18009 -2323
3051 14055 -4075
3051 10030 -2565
20001 3052 0
3052 11542 -2583
3052 19456 -1036
3052 12277 -235
3052 15128 -5509
3052 19387 -7719
3052 16846 -4048
20001 3053 0
3053 13350 -9607
3053 15714 -9114
3053 16500 -8608
3053 18040 -9247
3053 16255 -434
3053 11462 -2604
3053 13198 -9892
3053 17968 -143
3053 11666 -7988
20001 3054 0
3054 13034 -7693
3054 14648 -550
20001 3055 0
3055 16138 -9823
3055 16430 -7097
3055 16872 -9450
3055 19866 -7000
20001 3056 0
3056 11659 -5927
3056 10449 -8922
20001 3057 0
3057 13399 -352
3057 19500 -9901
3057 19649 -2081
3057 11213 -5828
3057 16437 -3137
3057 15976 -3636
3057 11845 -1469
20001 3058 0
3058 16501 -830
3058 17846 -6551
3058 19517 -2476
3058 13103 -9801
3058 19888 -9917
3058 16186 -1729
3058 13365 -1574
20001 3059 0
3059 15677 -1584
3059 11471 -4610
3059 16994 -7383
3059 15304 -1361
3059 11302 -4079
3059 15869 -9308
3059 17519 -95
3059 14309 -7698
3059 13190 -9793
3059 14911 -2520
3059 14908 -1090
3059 17937 -2010
20001 3060 0
3060 18269 -7795
3060 18320 -5262
3060 18185 -2144
20001 3061 0
3061 14036 -2594
3061 13588 -5235
3061 11620 -1416
3061 15192 -1942
3061 11928 -1744
3061 11021 -2890
3061 19632 -4833
3061 13867 -7493
3061 14177 -441
20001 3062 0
3062 14125 -1424
3062 14542 -371
3062 18374 -4336
20001 3063 0
3063 13068 -5249
3063 15519 -4605
3063 12938 -8793
3063 19077 -924
3063 18904 -3964
20001 3064 0
3064 15263 -1254
3064 11399 -6136
3064 14357 -4211
20001 3065 0
3065 18452 -3998
3065 16987 -1773
3065 12033 -6479
3065 10439 -8668
3065 11097 -8338
3065 15895 -6757
20001 3066 0
3066 14853 -4990
3066 15637 -2737
3066 11746 -8865
3066 12848 -4124
3066 11534 -4673
3066 13563 -3575
3066 15724 -5296
3066 13566 -8288
20001 3067 0
3067 11089 -7812
3067 11765 -8717
3067 15333 -1879
3067 15648 -2644
3067 16623 -5409
3067 18392 -1691
3067 17088 -2277
20001 3068 0
3068 12430 -7401
3068 17886 -3079
3068 13637 -3529
3068 11073 -7114
20001 3069 0
3069 15169 -8593
3069 14196 -4417
3069 14081 -1979
3069 10798 -2092
3069 13925 -5480
3069 16615 -8083
3069 12404 -6334
3069 12054 -5447
3069 13276 -5823
3069 12284 -9018
20001 3070 0
3070 14201 -6065
3070 11049 -3776
3070 10489 -2950
3070 15926 -2919
20001 3071 0
3071 15513 -4232
3071 16562 -2375
20001 3072 0
3072 17835 -1884
3072 10568 -3592
3072 10664 -4782
3072 12777 -8222
3072 15297 -9826
3072 15688 -6540
3072 11582 -7477
3072 11370 -6088
20001 3073 0
3073 15448 -9634
3073 11405 -5009
3073 11903 -175
3073 17230 -3004
3073 14792 -7871
20001 3074 0
3074 12926 -7344
3074 19706 -6842
3074 12426 -6524
3074 14123 -4674
3074 12958 -1356
3074 11029 -2751
3074 17731 -6413
3074 17506 -3121
3074 17982 -957
20001 3075 0
3075 11237 -4650
3075 15509 -6879
3075 12366 -9836
3075 14980 -2966
3075 10652 -8174
20001 3076 0
3076 17402 -2322
3076 19163 -387
3076 13724 -1178
3076 17209 -7822
3076 18966 -4823
3076 17641 -5158
20001 3077 0
3077 14773 -7976
3077 14048 -4371
20001 3078 0
3078 14006 -474
3078 12900 -1204
3078 19047 -1886
3078 16099 -9531
3078 10088 -4860
3078 10022 -775
3078 16726 -7537
3078 14152 -2846
3078 12941 -8384
20001 3079 0
3079 12107 -4965
3079 18435 -1937
3079 17516 -8439
3079 15860 -5095
3079 18327 -2174
3079 19121 -8022
3079 16188 -3124
20001 3080 0
3080 14057 -7719
3080 19572 -3575
3080 17211 -7478
3080 18277 -2542
3080 18357 -6137
3080 15577 -7759
20001 3081 0
3081 17535 -7123
3081 18516 -9416
3081 18148 -144
3081 15584 -7135
3081 14528 -9570
3081 19886 -2514
3081 16501 -3705
20001 3082 0
3082 19122 -3718
3082 18644 -3406
3082 10911 -7089
3082 13159 -3134
3082 14038 -800
20001 3083 0
3083 13365 -1480
3083 18011 -1434
3083 13242 -8559
3083 14327 -941
3083 16306 -3084
20001 3084 0
3084 10638 -2305
3084 13350 -3584
3084 15694 -627
3084 11227 -4639
3084 12652 -3142
3084 16563 -3755
3084 11944 -3279
20001 3085 0
3085 18083 -3854
3085 16301 -5309
3085 18546 -9649
3085 19666 -1094
3085 18140 -6798
3085 13370 -1676
20001 3086 0
3086 16213 -2805
3086 17273 -274
20001 3087 0
3087 12985 -6753
3087 12849 -864
3087 18010 -2090
3087 10243 -7735
3087 13779 -8141
3087 17159 -4709
20001 3088 0
3088 15713 -5793
3088 11676 -2238
3088 19744 -9185
3088 10223 -8393
3088 15735 -4022
3088 17343 -8950
3088 12044 -6059
20001 3089 0
3089 12198 -4564
3089 14222 -6304
3089 13089 -6755
20001 3090 0
3090 18036 -6389
3090 19448 -9643
3090 17603 -5570
20001 3091 0
3091 18494 -9042
20001 3092 0
3092 16635 -6051
3092 17347 -1921
3092 13980 -6654
3092 16738 -5130
3092 18559 -7729
3092 13991 -5859
20001 3093 0
3093 11898 -7137
3093 18793 -5943
3093 10016 -6528
3093 16867 -581
3093 11495 -3462
3093 12682 -3137
3093 10152 -5348
3093 13353 -4000
20001 3094 0
3094 12246 -3186
3094 19357 -3793
3094 17791 -9153
3094 13641 -1369
3094 13073 -4294
20001 3095 0
3095 18238 -9395
3095 15386 -3428
3095 11819 -8272
3095 15175 -1844
3095 18658 -9413
3095 18149 -6130
20001 3096 0
3096 16548 -4081
3096 16116 -4343
3096 12587 -3618
3096 10376 -969
3096 12606 -1256
3096 18003 -3999
3096 14573 -7202
20001 3097 0
3097 12789 -4000
3097 17410 -2200
3097 17205 -3730
3097 13948 -4645
3097 19827 -158
3097 11482 -3038
3097 19630 -6027
20001 3098 0
3098 19690 -6021
3098 12194 -9568
3098 10224 -2369
3098 19215 -1535
3098 10286 -9484
3098 15297 -3107
3098 14987 -8299
20001 3099 0
3099 11297 -9824
3099 18015 -4675
3099 17801 -9676
3099 15860 -1920
3099 12673 -7251
3099 15759 -2445
20001 3100 0
3100 10257 -777
3100 13902 -3022
3100 19454 -3880
3100 10346 -3680
3100 12317 -6856
3100 16134 -6786
3100 12271 -2206
3100 19542 -7435
20001 3101 0
3101 15953 -7183
3101 14301 -1862
20001 3102 0
3102 10460 -8718
3102 18717 -9497
3102 18848 -9909
3102 16629 -5734
20001 3103 0
3103 11253 -627
3103 19307 -3959
3103 12219 -5427
3103 17730 -4771
3103 16184 -6955
20001 3104 0
3104 18942 -5456
3104 10924 -9337
3104 13967 -4498
3104 19277 -4516
3104 16955 -9977
3104 14599 -719
20001 3105 0
3105 13609 -6111
3105 14648 -5168
3105 13376 -8762
3105 18332 -524
3105 17567 -2101
20001 3106 0
3106 15142 -175
3106 10256 -6425
3106 18528 -4037
3106 16445 -456
3106 18249 -322
3106 16199 -9857
3106 12072 -6558
3106 19506 -1816
20001 3107 0
3107 16689 -9889
3107 17941 -9322
3107 19347 -6683
3107 11313 -4232
20001 3108 0
3108 10993 -1048
3108 15103 -6360
3108 12304 -1555
3108 11763 -961
20001 3109 0
3109 13625 -2974
3109 15123 -2401
3109 13345 -4986
3109 12182 -6918
3109 16700 -7805
3109 13007 -7351
20001 3110 0
3110 11846 -9410
3110 15274 -1651
3110 14962 -8845
3110 18482 -1100
3110 12055 -8430
20001 3111 0
3111 12858 -5960
3111 15120 -7385
3111 10758 -5512
3111 10903 -2194
3111 11781 -3101
20001 3112 0
3112 15628 -5095
3112 17433 -4575
3112 12586 -1419
3112 16350 -135
3112 11942 -6453
20001 3113 0
3113 12747 -1664
3113 11009 -7076
3113 18512 -8429
3113 19787 -755
3113 13640 -5448
3113 19053 -7487
20001 3114 0
3114 15412 -525
3114 14914 -361
3114 15466 -1865
3114 10501 -5585
3114 17406 -2593
20001 3115 0
3115 12580 -196
3115 14269 -3477
3115 16948 -9463
3115 18729 -1569
3115 19473 -4282
3115 11645 -2764
20001 3116 0
3116 16660 -8695
3116 16518 -476
3116 12857 -2950
3116 14263 -3314
3116 19563 -5925
20001 3117 0
3117 13860 -2909
3117 16958 -4179
3117 19220 -9856
3117 19437 -3147
3117 19082 -6816
3117 17529 -4096
3117 17184 -4828
3117 15190 -870
20001 3118 0
3118 11789 -2250
3118 15831 -9833
3118 13352 -661
3118 15914 -8504
3118 19385 -2416
3118 10812 -4208
3118 15540 -3599
3118 10794 -278
20001 3119 0
3119 16859 -7032
3119 19912 -5896
3119 18895 -9182
3119 16770 -716
3119 15736 -5226
20001 3120 0
3120 15676 -5434
3120 12818 -9170
3120 19617 -7600
3120 12850 -2544
3120 15016 -6065
3120 15105 -8062
20001 3121 0
3121 11287 -276
3121 10141 -8681
3121 19112 -1613
3121 18418 -2106
20001 3122 0
3122 13097 -9904
3122 10136 -4442
3122 12310 -5021
20001 3123 0
3123 14981 -4129
3123 14211 -6837
3123 16965 -1738
3123 18667 -1705
3123 19874 -6135
3123 11494 -1671
3123 10397 -316
20001 3124 0
3124 11415 -1531
3124 13860 -1448
3124 17661 -2189
3124 11146 -7751
3124 16525 -1247
20001 3125 0
3125 11891 -7530
3125 12799 -9852
3125 15458 -8066
3125 16733 -3355
3125 11783 -8620
20001 3126 0
3126 13803 -6079
3126 13040 -7463
3126 10090 -7880
3126 14364 -6315
20001 3127 0
3127 14676 -7963
3127 11070 -1286
3127 14810 -2782
3127 13232 -2672
20001 3128 0
3128 17170 -9432
3128 12699 -979
3128 10978 -1258
3128 11932 -3204
3128 14464 -2349
20001 3129 0
3129 17396 -845
3129 17011 -6245
3129 11644 -2041
3129 17645 -8300
3129 10540 -451
20001 3130 0
3130 14614 -6097
3130 11737 -7139
3130 13572 -5165
3130 18667 -1643
3130 10110 -2236
3130 13104 -7055
3130 10106 -193
20001 3131 0
3131 17172 -5865
3131 11365 -2948
20001 3132 0
3132 12217 -3360
3132 14526 -7882
3132 19578 -3455
20001 3133 0
3133 17666 -5247
3133 19782 -9678
3133 19727 -3789
3133 11669 -4719
3133 10252 -9959
3133 17085 -7429
20001 3134 0
3134 13791 -1415
3134 13177 -1139
3134 11757 -9278
3134 13196 -2387
20001 3135 0
3135 13672 -3021
3135 15830 -4610
3135 18691 -2718
3135 12701 -6255
20001 3136 0
3136 12500 -9280
3136 17213 -4067
3136 18571 -4406
3136 17089 -7391
3136 17777 -1693
20001 3137 0
3137 18994 -8877
3137 16787 -8004
3137 13913 -8289
3137 16925 -9587
3137 12766 -9937
3137 15853 -9711
3137 16799 -6957
3137 13512 -3948
20001 3138 0
3138 15042 -8825
3138 10037 -754
3138 10681 -9622
20001 3139 0
3139 12734 -7987
3139 17712 -4438
3139 18139 -3323
3139 11829 -5496
3139 17424 -880
20001 3140 0
3140 19787 -2285
3140 11744 -3071
3140 14847 -8424
3140 15258 -9413
3140 18205 -5227
20001 3141 0
3141 10893 -2826
3141 18120 -7344
3141 13303 -6927
3141 19127 -492
20001 3142 0
3142 15880 -2100
3142 19985 -6959
3142 11047 -8526
3142 19518 -764
3142 13236 -8057
20001 3143 0
3143 16525 -3047
3143 13543 -9069
3143 10431 -8149
3143 16686 -2929
20001 3144 0
3144 15204 -3581
3144 13758 -6201
3144 12680 -8335
3144 16776 -8060
3144 18289 -6732
20001 3145 0
3145 16233 -9252
3145 18842 -95
3145 16939 -4760
3145 11634 -6351
3145 17205 -5752
20001 3146 0
3146 17203 -7741
3146 14436 -5788
3146 14500 -9512
20001 3147 0
3147 18613 -8236
3147 19055 -9132
3147 15357 -1223
3147 13340 -8561
20001 3148 0
3148 12715 -659
3148 19570 -2218
3148 17621 -1000
3148 12665 -6375
3148 11840 -7478
20001 3149 0
3149 10556 -651
3149 17416 -1782
3149 12143 -8985
3149 12437 -203
20001 3150 0
3150 14095 -1878
3150 12399 -9844
3150 14645 -6083
20001 3151 0
3151 16222 -6242
3151 18377 -8251
3151 16749 -8404
3151 19381 -9572
3151 17103 -1849
3151 10649 -9045
3151 13559 -5886
3151 14488 -802
3151 16083 -9363
20001 3152 0
3152 10400 -2178
3152 16543 -2521
3152 19645 -5927
20001 3153 0
3153 15405 -7194
3153 13810 -6702
20001 3154 0
3154 11090 -2368
3154 16107 -9388
3154 15855 -4303
20001 3155 0
3155 13773 -8074
3155 10617 -8883
3155 14054 -8463
3155 17741 -6363
3155 17254 -5916
20001 3156 0
3156 12540 -5061
3156 12176 -574
3156 12463 -4330
20001 3157 0
3157 11434 -6808
3157 14759 -2731
3157 11805 -7944
3157 16838 -2836
3157 19273 -6277
3157 13357 -9771
20001 3158 0
3158 11922 -3391
3158 14143 -5398
3158 14184 -9055
3158 11124 -7290
3158 17925 -7413
20001 3159 0
3159 10069 -8520
3159 17050 -8408
3159 13724 -7833
3159 19710 -3344
3159 10867 -778
3159 12104 -1164
3159 19181 -4024
3159 18407 -9272
3159 14578 -8214
3159 11297 -4119
3159 15364 -9334
20001 3160 0
3160 10200 -4218
3160 11383 -6127
3160 16283 -3170
3160 12627 -625
3160 15521 -1406
3160 14282 -4493
3160 11426 -8564
3160 13070 -1417
3160 19553 -3462
20001 3161 0
3161 10379 -3263
3161 12746 -1937
20001 3162 0
3162 19493 -249
20001 3163 0
3163 12258 -4944
3163 18706 -6561
3163 11008 -5746
3163 13019 -2651
3163 18640 -7325
3163 12980 -2421
20001 3164 0
3164 15851 -3262
3164 13026 -5994
20001 3165 0
3165 15440 -7574
3165 14251 -2617
3165 11845 -4924
3165 18930 -3186
20001 3166 0
3166 12004 -3459
3166 12253 -5291
3166 16402 -2501
3166 13792 -6405
3166 10336 -1653
3166 12185 -4026
20001 3167 0
3167 11118 -9637
3167 17509 -9492
3167 14265 -747
3167 14476 -5290
20001 3168 0
3168 16520 -8214
3168 17660 -4812
20001 3169 0
3169 13693 -7682
3169 12145 -985
3169 16727 -9325
3169 16180 -9786
3169 14405 -4587
3169 16411 -5738
20001 3170 0
3170 18014 -2489
3170 10884 -5061
20001 3171 0
3171 10517 -5214
3171 18167 -9898
20001 3172 0
3172 11238 -7929
3172 11611 -8682
3172 19872 -7763
3172 18057 -2690
20001 3173 0
3173 19889 -561
3173 10671 -3826
3173 19964 -2301
3173 19146 -2553
3173 14799 -6010
3173 15706 -3111
3173 12482 -6863
3173 18571 -2944
20001 3174 0
3174 12297 -1232
3174 13877 -5327
3174 13572 -7188
3174 18708 -7576
3174 13964 -5297
3174 17133 -2633
3174 10614 -2120
3174 10986 -6388
3174 18434 -3355
20001 3175 0
3175 14129 -5500
3175 17285 -9123
3175 13009 -7289
3175 13102 -1799
3175 13608 -1061
3175 18590 -4082
3175 18831 -1740
20001 3176 0
3176 15752 -6125
3176 13050 -269
3176 12985 -1497
3176 14508 -2357
3176 10612 -1406
3176 11432 -7012
3176 17149 -7894
20001 3177 0
3177 19937 -8647
3177 19354 -8223
20001 3178 0
3178 17354 -8813
3178 10175 -2820
3178 10347 -2612
20001 3179 0
3179 12265 -4708
3179 17047 -2515
3179 18321 -5914
3179 11956 -1067
20001 3180 0
3180 11957 -7523
3180 11404 -5357
3180 16625 -2668
3180 13361 -9268
3180 18194 -4484
20001 3181 0
3181 17502 -9998
3181 12634 -9371
3181 13762 -4816
3181 10685 -1939
20001 3182 0
3182 13552 -872
3182 17274 -6855
3182 12166 -725
3182 17446 -3638
3182 19411 -4309
20001 3183 0
3183 17811 -5351
3183 11368 -2291
20001 3184 0
3184 16515 -3988
3184 14585 -5582
3184 19254 -887
3184 10169 -6459
20001 3185 0
3185 16301 -9578
3185 11982 -6873
3185 12100 -1569
3185 15133 -2847
3185 12284 -5196
3185 15074 -265
3185 17292 -7268
20001 3186 0
3186 11991 -403
3186 13283 -9103
3186 19029 -7163
20001 3187 0
3187 16002 -9378
3187 15337 -3693
3187 18214 -3331
3187 16506 -2469
3187 11085 -2286
3187 16115 -901
3187 10312 -6371
20001 3188 0
3188 15012 -3594
3188 19125 -3451
3188 18179 -8186
20001 3189 0
3189 16057 -4515
3189 13575 -5358
3189 14382 -9318
3189 10085 -1046
3189 17988 -2587
20001 3190 0
3190 15775 -3912
3190 18020 -7880
3190 15079 -1195
3190 19538 -3261
3190 14303 -9706
20001 3191 0
3191 15459 -4939
3191 16365 -4380
3191 10177 -8367
3191 17503 -780
3191 17459 -2066
3191 11577 -2167
20001 3192 0
3192 12880 -3216
3192 16256 -258
3192 18468 -8630
3192 18856 -307
3192 15753 -6975
3192 16079 -5001
20001 3193 0
3193 12941 -9553
3193 15885 -7264
3193 12190 -1813
3193 16027 -894
3193 15488 -6139
20001 3194 0
3194 14424 -4115
3194 15848 -8485
3194 18429 -3900
20001 3195 0
3195 10893 -5787
3195 18098 -1488
3195 18886 -2201
3195 17038 -8020
3195 10022 -1199
3195 15762 -448
20001 3196 0
3196 16600 -8304
3196 12075 -5243
3196 18988 -8185
20001 3197 0
3197 15428 -2670
3197 17451 -8865
3197 13951 -5086
3197 19738 -5829
3197 17939 -4613
3197 18024 -4098
3197 10843 -8082
20001 3198 0
3198 18581 -6192
3198 16714 -7395
3198 10132 -9822
3198 15113 -5071
20001 3199 0
3199 16342 -7747
3199 15238 -9996
3199 15270 -2682
3199 16409 -5434
20001 3200 0
3200 14595 -7241
3200 14005 -1690
20001 3201 0
3201 17170 -2622
3201 14581 -7770
3201 14203 -1248
3201 18978 -3909
3201 15473 -8329
20001 3202 0
3202 19348 -9369
3202 11935 -4338
3202 17335 -6274
3202 10509 -2530
3202 16412 -6443
3202 18815 -7008
20001 3203 0
3203 15100 -1989
3203 15278 -5853
3203 14514 -3557
3203 14353 -2928
3203 11430 -9137
20001 3204 0
3204 17000 -8322
3204 14586 -7548
3204 14176 -7669
3204 19145 -3720
3204 18177 -6764
3204 12658 -851
3204 16331 -4611
3204 11486 -9124
20001 3205 0
3205 14264 -8992
3205 14817 -8686
3205 13533 -1838
3205 13253 -883
20001 3206 0
3206 12080 -7802
3206 10992 -3980
3206 10369 -295
3206 13994 -3811
20001 3207 0
3207 19045 -3251
3207 14075 -5678
3207 11806 -2258
3207 10972 -5503
3207 12359 -9659
3207 11245 -3499
3207 11597 -7728
3207 12696 -6490
20001 3208 0
3208 17242 -5304
3208 13034 -3707
3208 18472 -6182
20001 3209 0
3209 16666 -6070
3209 12950 -754
3209 19295 -5652
3209 18167 -7394
3209 18839 -4811
3209 17887 -8856
3209 16811 -1269
3209 14889 -9556
3209 12078 -9238
20001 3210 0
3210 16279 -1402
3210 19746 -7298
3210 15050 -755
3210 11639 -3286
3210 19020 -7425
3210 12611 -7659
3210 16337 -3471
3210 17637 -9206
20001 3211 0
3211 17925 -9898
3211 15280 -7634
3211 19384 -6979
20001 3212 0
3212 18999 -6215
3212 18147 -2967
3212 19612 -3213
20001 3213 0
3213 17251 -1481
3213 17243 -9578
3213 10061 -8028
3213 13431 -8147
3213 15968 -6158
3213 15128 -9291
3213 10092 -8412
3213 19189 -9782
20001 3214 0
3214 18475 -1696
3214 15824 -2720
3214 18980 -1027
3214 14486 -4487
3214 14077 -2441
3214 17638 -6609
20001 3215 0
3215 10323 -2982
3215 17414 -7388
3215 12282 -9775
3215 11074 -4824
3215 15011 -6397
20001 3216 0
3216 17146 -3326
3216 11527 -1326
3216 14844 -3104
3216 17648 -5688
3216 16425 -1886
3216 16327 -5326
3216 11609 -1297
20001 3217 0
3217 19514 -810
3217 18826 -2703
20001 3218 0
3218 12018 -2315
3218 12017 -5294
3218 16517 -1197
3218 10530 -4663
3218 16057 -96
3218 19279 -2931
20001 3219 0
3219 10135 -7431
20001 3220 0
3220 18175 -3449
3220 14573 -6858
3220 13923 -2473
3220 11999 -191
3220 15508 -6915
3220 17205 -9122
3220 14937 -9597
3220 19934 -1051
3220 17091 -3691
3220 12036 -5053
3220 14737 -6442
20001 3221 0
3221 11955 -5290
3221 19969 -1554
3221 12235 -1531
20001 3222 0
3222 16918 -5338
3222 16428 -556
3222 10477 -6543
3222 13844 -147
3222 10306 -7607
3222 18365 -3572
3222 10594 -7208
20001 3223 0
3223 14101 -727
3223 14502 -5672
20001 3224 0
3224 11098 -6944
3224 12865 -6212
20001 3225 0
3225 12088 -4194
3225 10918 -712
3225 17507 -4832
3225 11417 -8662
3225 10071 -262
20001 3226 0
3226 18575 -5991
3226 13790 -8539
3226 10045 -8374
3226 11828 -3670
20001 3227 0
3227 18173 -9792
3227 16903 -7012
3227 18809 -7446
3227 13619 -7351
3227 16440 -5673
3227 14192 -7770
3227 10397 -9255
20001 3228 0
3228 15321 -9108
3228 15433 -7215
3228 19806 -636
3228 18846 -578
3228 13103 -2365
20001 3229 0
3229 16539 -6052
3229 10735 -3956
3229 19874 -604
3229 10230 -584
3229 10738 -3367
20001 3230 0
3230 17862 -4130
3230 18264 -2644
3230 15369 -8177
3230 10352 -575
20001 3231 0
3231 14127 -3559
3231 10415 -495
20001 3232 0
3232 11354 -3297
3232 19513 -1857
3232 17779 -5421
3232 17225 -8906
3232 17395 -2125
20001 3233 0
3233 13709 -2617
3233 19479 -8171
20001 3234 0
3234 11343 -9171
3234 15271 -9092
3234 19076 -1624
20001 3235 0
3235 16080 -8956
3235 17468 -2367
3235 15580 -5563
3235 15948 -2455
3235 17757 -9169
20001 3236 0
3236 16030 -8648
3236 16773 -6512
3236 19776 -1643
3236 11325 -2317
3236 15904 -8415
20001 3237 0
3237 13542 -8267
3237 15243 -132
3237 13534 -8673
3237 11461 -592
3237 14495 -56
3237 17084 -8132
20001 3238 0
3238 18004 -6726
3238 18767 -190
3238 13138 -6107
3238 17624 -1558
3238 11128 -5714
3238 18472 -8358
3238 17568 -9996
3238 11406 -1014
3238 14922 -3426
3238 13465 -3797
3238 14995 -1725
20001 3239 0
3239 15614 -9620
3239 11092 -930
3239 10117 -7403
3239 10999 -6692
20001 3240 0
3240 10418 -9381
3240 19566 -8689
3240 19540 -3818
3240 13591 -582
3240 13417 -6583
20001 3241 0
3241 18825 -6402
3241 19483 -1112
3241 18052 -9829
20001 3242 0
3242 12509 -7110
3242 16203 -5508
3242 17052 -547
3242 12887 -5896
3242 18591 -6696
3242 17919 -8222
3242 18968 -7744
3242 11137 -6766
3242 19864 -6451
20001 3243 0
3243 12513 -1524
3243 17882 -1117
20001 3244 0
3244 17430 -2756
3244 16015 -6077
3244 12220 -1386
3244 10135 -7490
3244 11902 -5517
3244 10890 -9478
3244 15837 -1826
20001 3245 0
3245 14470 -3712
3245 12558 -2767
3245 13600 -3898
20001 3246 0
3246 17099 -6386
3246 13183 -9010
20001 3247 0
3247 14878 -8986
3247 14789 -3310
3247 16834 -5993
3247 16585 -870
3247 13163 -6094
3247 13304 -97
20001 3248 0
3248 16236 -6098
3248 14723 -3863
3248 14117 -7252
20001 3249 0
3249 19298 -6004
3249 16282 -5712
3249 18310 -2418
3249 15315 -9733
3249 16688 -6857
3249 10223 -2120
20001 3250 0
3250 15332 -6999
3250 17009 -3254
3250 18277 -9792
20001 3251 0
3251 14524 -6898
3251 13136 -6157
3251 15064 -3676
3251 11209 -9111
